GeneId	GeneName	log2FoldChange	pvalue	padj	stat	ENSEMBL
130367	SGPP2	0.812610278674659	0.00050775734624327	0.0192162930059322	3.47663034706792	ENSG00000163082
6448	SGSH	0.228487558081889	0.387991407582591	0.804091198497294	0.86326568294389	ENSG00000181523
129049	SGSM1	3.80867802082647	0.0783836154304586	NA	1.76014269415463	ENSG00000167037
9905	SGSM2	0.0521066867729927	0.69453262421875	0.919928012811975	0.392711434620424	ENSG00000141258
27352	SGSM3	0.137429889334211	0.416560628023616	0.813656439986865	0.812402646731326	ENSG00000100359
6449	SGTA	0.19668411435086	0.135596198078086	0.567008570353013	1.49239281282197	ENSG00000104969
54557	SGTB	0.0271622002830023	0.895905521661724	0.976929516758381	0.130835396047853	ENSG00000197860
25970	SH2B1	-0.00798931376090107	0.951549776417631	0.990130239003928	-0.0607607162001726	ENSG00000178188
10603	SH2B2	-0.123636641389661	0.813491916458653	0.956035542389916	-0.235923649589595	ENSG00000160999
10019	SH2B3	0.0639820304814995	0.675632681816623	0.915636416900074	0.418430101811345	ENSG00000111252
4068	SH2D1A	-1.11841061265629	0.784016624778764	NA	-0.274088482366288	ENSG00000183918
117157	SH2D1B	-0.869445960155889	0.648870730410057	NA	-0.455331551759995	ENSG00000198574
9047	SH2D2A	0.839955484926727	0.0792361014113401	0.463027524905917	1.75513568672395	ENSG00000027869
10045	SH2D3A	0.261461657574493	0.0477644309463057	0.371133340714268	1.97945829292589	ENSG00000125731
10044	SH2D3C	0.914638398386505	0.288832825979058	NA	1.06068555671551	ENSG00000095370
63898	SH2D4A	0.048897999598296	0.716459557836665	0.926697798864996	0.36319455094357	ENSG00000104611
387694	SH2D4B	1.02342010763958	0.633588934696363	NA	0.4766815052303	ENSG00000178217
400745	SH2D5	0.00870784104972125	0.965204646328802	0.992864362189527	0.0436233405597487	ENSG00000189410
284948	SH2D6	NA	NA	NA	NA	ENSG00000152292
646892	SH2D7	NA	NA	NA	NA	ENSG00000183476
6450	SH3BGR	-0.270141589697699	0.300697599327517	0.743840104436859	-1.03493857262853	ENSG00000185437
6451	SH3BGRL	-0.164027993137643	0.260440056345667	0.70764627565076	-1.12535163715104	ENSG00000131171
83699	SH3BGRL2	-0.23043394281093	0.221634506551014	0.677791005950895	-1.22219338043144	ENSG00000198478
83442	SH3BGRL3	0.22029046319419	0.0138513875442274	0.18969431143957	2.46109450367053	ENSG00000142669
23616	SH3BP1	0.0912652151622359	0.44758188075944	0.827750460679497	0.759452562677466	ENSG00000100092
6452	SH3BP2	-0.0056163284752314	0.962166050989114	0.991867387975761	-0.0474356065969205	ENSG00000087266
23677	SH3BP4	-0.0792446355581038	0.397774947876814	0.80881990442577	-0.845601751964077	ENSG00000130147
9467	SH3BP5	0.141610222784657	0.347436008588472	0.778809752435705	0.939574213158101	ENSG00000131370
100505696	SH3BP5-AS1	0.0463730069445879	0.791052605157247	0.951706249101156	0.264943995919872	ENSG00000224660
80851	SH3BP5L	0.188764392170542	0.131508919019412	0.558482301407393	1.50817822393317	ENSG00000175137
152503	SH3D19	-0.0667804739549814	0.538897799660152	0.872456068073426	-0.614480583743391	ENSG00000109686
79729	SH3D21	0.246644607993201	0.0666703590243418	0.429331345794433	1.83388976599183	ENSG00000214193
6455	SH3GL1	0.0149252786104465	0.905071115217979	0.97968236497229	0.119257800424427	ENSG00000141985
6458	SH3GL1P1	1.17227488557717	0.312612835388096	NA	1.00975468535418	NA
6459	SH3GL1P2	NA	NA	NA	NA	NA
6456	SH3GL2	NA	NA	NA	NA	ENSG00000107295
6457	SH3GL3	-1.17354202323158	0.146712299086271	NA	-1.45124266954751	ENSG00000140600
51100	SH3GLB1	-0.0456023539265016	0.639978212106607	0.905896583237658	-0.467729262455517	ENSG00000097033
56904	SH3GLB2	0.200726977908344	0.124979443366697	0.547004615663532	1.53420412416921	ENSG00000148341
30011	SH3KBP1	0.365337814805561	0.000526120843396442	0.0196631518947885	3.46709248024648	ENSG00000147010
9644	SH3PXD2A	-0.0584570876890173	0.495422749530178	0.852182866402704	-0.681709357142697	ENSG00000107957
285590	SH3PXD2B	0.300029793556408	0.000969438233979773	0.0319515123435586	3.29924916150627	ENSG00000174705
57630	SH3RF1	0.163941282788843	0.234105110787042	0.689392216178538	1.18985061730848	ENSG00000154447
153769	SH3RF2	0.435671525413238	7.44396947573563e-05	0.00389979483844543	3.96163044511866	ENSG00000156463
344558	SH3RF3	0.179833239646839	0.701378596745729	0.921899362025608	0.383460170500488	ENSG00000172985
100287216	SH3RF3-AS1	NA	NA	NA	NA	NA
54436	SH3TC1	0.240097099595625	0.196218682161052	0.646357915948969	1.29239992648671	ENSG00000125089
79628	SH3TC2	0.218289687054961	0.137970681483544	0.569788043290216	1.48339053201068	ENSG00000169247
26751	SH3YL1	0.408819806450052	0.00963686647500754	0.151723736352579	2.58859391481376	ENSG00000035115
50944	SHANK1	1.20288093935691	0.766551022253284	NA	0.29688930416985	ENSG00000161681
22941	SHANK2	-0.102308213364211	0.452956288646549	0.828650293246481	-0.750495573696025	ENSG00000162105
100874198	SHANK2-AS1	NA	NA	NA	NA	ENSG00000226627
220070	SHANK2-AS3	NA	NA	NA	NA	ENSG00000171671
85358	SHANK3	0.16515224241511	0.360707792530786	0.788235225317275	0.914017229312756	ENSG00000251322
81858	SHARPIN	0.23129727486946	0.184739428448072	0.63376932332573	1.32630277380468	ENSG00000179526
6461	SHB	0.35918379908881	0.00274850319882571	0.0697120356793067	2.99454964949441	ENSG00000107338
6462	SHBG	2.29181507078724	0.0923407993064776	NA	1.6831771683565	ENSG00000129214
6464	SHC1	0.208034214374251	0.0180160120612597	0.221680099178393	2.36528887640583	ENSG00000160691
25759	SHC2	-0.688580332052922	0.246265407192818	0.694388909997327	-1.15946816128028	ENSG00000129946
53358	SHC3	0.110017056452118	0.859949872540182	NA	0.176437975415379	ENSG00000148082
399694	SHC4	-0.345004725065929	0.441581746614158	0.825331119513875	-0.769524936994023	ENSG00000185634
79801	SHCBP1	-0.0929175651137831	0.677309948000658	0.915880009711891	-0.416136738450567	ENSG00000171241
81626	SHCBP1L	NA	NA	NA	NA	ENSG00000157060
56961	SHD	NA	NA	NA	NA	ENSG00000105251
126669	SHE	-1.1184106126563	0.784016624778764	NA	-0.274088482366288	ENSG00000169291
90525	SHF	0.244278336821447	0.769913797760998	NA	0.292487654407335	ENSG00000138606
6469	SHH	NA	NA	NA	NA	ENSG00000164690
387914	SHISA2	-1.31261730158142	0.5197829029769	NA	-0.64368009047909	ENSG00000180730
152573	SHISA3	1.02522954640496	0.800442915054889	NA	0.252773929225034	ENSG00000178343
149345	SHISA4	-0.124346924343683	0.509837426215566	0.860787163776611	-0.659090857437144	ENSG00000198892
51246	SHISA5	0.296371751264807	0.0242008257598233	0.260392203265113	2.2539259673775	ENSG00000164054
388336	SHISA6	NA	NA	NA	NA	ENSG00000188803
729956	SHISA7	NA	NA	NA	NA	ENSG00000187902
440829	SHISA8	NA	NA	NA	NA	ENSG00000234965
729993	SHISA9	-1.92702583165142	0.601034442331075	NA	-0.522913510394477	ENSG00000237515
92799	SHKBP1	0.104069488641333	0.505659307060243	0.858168723553788	0.665611729686584	ENSG00000160410
6470	SHMT1	-0.139447344326777	0.403821911301571	0.810790623469751	-0.834814942471626	ENSG00000176974
6470	SHMT1	-0.139447344326777	0.403821911301571	0.810790623469751	-0.834814942471626	ENSG00000284320
6472	SHMT2	0.261664933730953	0.0093158889539371	0.151334146072635	2.60023886928169	ENSG00000182199
8036	SHOC2	-0.201895971691623	0.115658163351562	0.531622294487942	-1.57326200450758	ENSG00000108061
6473	SHOX	NA	NA	NA	NA	ENSG00000185960
6474	SHOX2	-0.782448520586392	0.781813899691678	NA	-0.276955989880034	ENSG00000168779
23729	SHPK	0.248253096966193	0.241438937817726	0.692266484088056	1.17139774611431	ENSG00000197417
257218	SHPRH	-0.252956327783922	0.116282754715307	0.532866389732445	-1.57056917485101	ENSG00000146414
55164	SHQ1	0.00321965923377033	0.983223599479118	0.995544159706778	0.0210276494480513	ENSG00000144736
134549	SHROOM1	0.13584634337777	0.609900642023487	0.897411208061005	0.51021528910874	ENSG00000164403
357	SHROOM2	-0.327019762626314	0.0529507010219786	0.390202432531129	-1.93532276045061	ENSG00000146950
57619	SHROOM3	0.173144690962051	0.115977845438924	0.531994080250333	1.57188232037318	ENSG00000138771
57477	SHROOM4	-0.357391793042493	0.064990320533483	0.424435969210776	-1.84532469303328	ENSG00000158352
6476	SI	NA	NA	NA	NA	ENSG00000090402
54414	SIAE	-0.125213506194131	0.298744716181503	0.741939636178377	-1.0391290626778	ENSG00000110013
6477	SIAH1	-0.251197143776627	0.29137617409066	0.737343004139445	-1.05510747418907	ENSG00000196470
6478	SIAH2	-0.00335755248912895	0.979541903198058	0.994656966542676	-0.0256432320601426	ENSG00000181788
283514	SIAH3	1.61933191789435	0.669205556748967	NA	0.427238589576523	ENSG00000215475
54847	SIDT1	0.0486509569323927	0.854932789543061	0.965785906984644	0.182828240261369	ENSG00000072858
51092	SIDT2	-0.0586816287930911	0.66557786212169	0.913626810155037	-0.432225039763523	ENSG00000149577
59307	SIGIRR	0.359414813840229	0.350061070522648	0.77988535989976	0.934470840724108	ENSG00000185187
6614	SIGLEC1	NA	NA	NA	NA	ENSG00000088827
89790	SIGLEC10	NA	NA	NA	NA	ENSG00000142512
114132	SIGLEC11	NA	NA	NA	NA	ENSG00000161640
89858	SIGLEC12	NA	NA	NA	NA	ENSG00000254521
100049587	SIGLEC14	NA	NA	NA	NA	ENSG00000254415
284266	SIGLEC15	-0.849416194119147	0.816204755422161	NA	-0.232429091963012	ENSG00000197046
400709	SIGLEC16	NA	NA	NA	NA	ENSG00000161643
284367	SIGLEC17P	NA	NA	NA	NA	ENSG00000171101
8778	SIGLEC5	NA	NA	NA	NA	ENSG00000105501
946	SIGLEC6	NA	NA	NA	NA	ENSG00000105492
27036	SIGLEC7	NA	NA	NA	NA	ENSG00000168995
27181	SIGLEC8	NA	NA	NA	NA	ENSG00000105366
27180	SIGLEC9	NA	NA	NA	NA	ENSG00000129450
284369	SIGLECL1	NA	NA	NA	NA	ENSG00000179213
10280	SIGMAR1	0.165126725878957	0.0909524932085856	0.483668910028104	1.69039456997315	ENSG00000147955
150094	SIK1	0.0431214220354661	0.698041419747232	0.920061844946994	0.387965696060055	ENSG00000142178
23235	SIK2	0.12840919199868	0.377362728263734	0.798743543768875	0.882765973839477	ENSG00000170145
23387	SIK3	-0.00984688033819732	0.930157048277772	0.98497234464523	-0.0876472478718945	ENSG00000160584
80143	SIKE1	-0.178712118633106	0.263891017431254	0.712164614498841	-1.11724164828086	ENSG00000052723
64374	SIL1	0.0934186134359877	0.421577111949422	0.817019059418762	0.803688128472702	ENSG00000120725
6492	SIM1	NA	NA	NA	NA	ENSG00000112246
6493	SIM2	-0.0138017344353651	0.982086608084008	NA	-0.022452993756817	ENSG00000159263
375484	SIMC1	-0.0081203679927949	0.973976967232149	0.99405257554809	-0.032620819339818	ENSG00000170085
25942	SIN3A	0.0910367364589602	0.376013629647577	0.798413365465838	0.885265171772743	ENSG00000169375
23309	SIN3B	0.124014725882256	0.242786017693476	0.693217959704895	1.16805143631866	ENSG00000127511
6494	SIPA1	0.322797651938335	0.0971105707387341	0.498944546960425	1.65902591314277	ENSG00000213445
26037	SIPA1L1	0.277791111152034	0.00313435027527433	0.0761184994643507	2.95424503626644	ENSG00000197555
57568	SIPA1L2	0.0492863924848303	0.735539891880627	0.933785405597024	0.337765524680205	ENSG00000116991
23094	SIPA1L3	0.174200156909626	0.220931672043997	0.677708327668583	1.22405449127607	ENSG00000105738
140885	SIRPA	0.00203268098021083	0.984413834944865	0.996121185714705	0.0195356035329915	ENSG00000198053
10326	SIRPB1	0.404386408974698	0.116105282850074	0.532256430398295	1.57133315911501	ENSG00000101307
284759	SIRPB2	0.265473604019312	0.28789178587045	0.7334806218661	1.06275783431565	ENSG00000196209
128646	SIRPD	NA	NA	NA	NA	ENSG00000125900
55423	SIRPG	NA	NA	NA	NA	ENSG00000089012
23411	SIRT1	-0.306070233493646	0.161217351218758	0.604495033867645	-1.40098903781295	ENSG00000096717
22933	SIRT2	-0.0823890300778795	0.447354803761091	0.827750460679497	-0.759832349022729	ENSG00000068903
22933	SIRT2	-0.0823890300778795	0.447354803761091	0.827750460679497	-0.759832349022729	ENSG00000283100
23410	SIRT3	0.0798671390086842	0.712704431780534	0.925025794290498	0.3682263933272	ENSG00000142082
23409	SIRT4	0.162741010595173	0.786707875439421	NA	0.270588066052226	ENSG00000089163
23408	SIRT5	-0.154906675503111	0.315069909031667	0.756804301500483	-1.00464066436522	ENSG00000124523
51548	SIRT6	0.274724276599659	0.224157991370864	0.679294021056007	1.21554580089293	ENSG00000077463
51547	SIRT7	0.118364229207323	0.448487490957949	0.827956288986714	0.757939017446433	ENSG00000187531
27240	SIT1	NA	NA	NA	NA	ENSG00000137078
10572	SIVA1	-0.0988295670860095	0.742541180092761	0.936993952404735	-0.328490031683804	ENSG00000184990
6495	SIX1	0.0220567829577389	0.89463005876111	0.976363624520365	0.132447863186671	ENSG00000126778
10736	SIX2	-0.331636122404999	0.136181385540549	0.568069569655762	-1.49016298816569	ENSG00000170577
6496	SIX3	NA	NA	NA	NA	ENSG00000138083
51804	SIX4	-0.143389947736601	0.419573889879929	0.815294453658812	-0.807160725378449	ENSG00000100625
147912	SIX5	0.056220755956416	0.798164347412866	0.953077073434836	0.255723500751726	ENSG00000177045
4990	SIX6	NA	NA	NA	NA	ENSG00000184302
220134	SKA1	-0.269039676208257	0.423083241209558	0.818270134578602	-0.801083614839598	ENSG00000154839
220134	SKA1	-0.269039676208257	0.423083241209558	0.818270134578602	-0.801083614839598	ENSG00000262634
348235	SKA2	-0.285744055759812	0.0143228779446003	0.1924020079385	-2.44906202997148	ENSG00000182628
221150	SKA3	-0.188452477857883	0.534489188896927	0.871229970597522	-0.621167852325422	ENSG00000165480
8631	SKAP1	2.51513039301554	0.403460788172372	NA	0.835456395608504	ENSG00000141293
8935	SKAP2	-0.181810776847778	0.190959348071886	0.642680560035264	-1.30774637528243	ENSG00000005020
6497	SKI	0.183432002710322	0.185148961535273	0.634456467163289	1.32506690541627	ENSG00000157933
387640	SKIDA1	-0.457253697834927	0.509136846244906	NA	-0.660182304976378	ENSG00000180592
6498	SKIL	-0.0648349524192193	0.671948750316085	0.915377515793679	-0.423474978797665	ENSG00000136603
6499	SKIV2L	0.156889790095158	0.165583519313367	0.609932321745517	1.38653526644836	ENSG00000204351
6499	SKIV2L	0.156889790095158	0.165583519313367	0.609932321745517	1.38653526644836	ENSG00000223493
6499	SKIV2L	0.156889790095158	0.165583519313367	0.609932321745517	1.38653526644836	ENSG00000228896
6499	SKIV2L	0.156889790095158	0.165583519313367	0.609932321745517	1.38653526644836	ENSG00000225737
6499	SKIV2L	0.156889790095158	0.165583519313367	0.609932321745517	1.38653526644836	ENSG00000206353
6499	SKIV2L	0.156889790095158	0.165583519313367	0.609932321745517	1.38653526644836	ENSG00000232616
390598	SKOR1	0.109354556511316	0.967190732884121	NA	0.041131913432263	ENSG00000188779
6500	SKP1	-0.0738424531843061	0.469142631810649	0.839707506076596	-0.723874751786706	ENSG00000113558
728622	SKP1P2	-0.253826380116983	0.950208575916664	NA	-0.0624448544879619	NA
6502	SKP2	-0.0881946940376341	0.536595352904771	0.87184290598929	-0.617969638042724	ENSG00000145604
6503	SLA	NA	NA	NA	NA	ENSG00000155926
84174	SLA2	-0.194709173993861	0.883548380039694	NA	-0.1464725222283	ENSG00000101082
122060	SLAIN1	0.904707127599137	0.535034526039259	NA	0.620339148323084	ENSG00000139737
57606	SLAIN2	-0.0847312310740647	0.430182058711833	0.820623007403147	-0.788880149521373	ENSG00000109171
6504	SLAMF1	NA	NA	NA	NA	ENSG00000117090
114836	SLAMF6	-2.1594846436502	0.563853446205427	NA	-0.577127325679839	ENSG00000162739
57823	SLAMF7	-0.573232843064285	0.000557131008937703	0.020693191065714	-3.4516688654891	ENSG00000026751
56833	SLAMF8	1.02522954827478	0.800442914696325	NA	0.252773929689017	ENSG00000158714
89886	SLAMF9	0.617998305666259	0.00111760011446872	0.0357998274792069	3.25911587306322	ENSG00000162723
7884	SLBP	-0.198984637002559	0.159402760984616	0.603456085899823	-1.4070830588832	ENSG00000163950
6554	SLC10A1	2.14277699820634	0.514572786804909	NA	0.65173399721277	ENSG00000100652
6555	SLC10A2	0.0404291655617337	0.990484864762071	NA	0.0119257361921624	ENSG00000125255
8273	SLC10A3	0.226823951031674	0.197487567841986	0.647796762460684	1.28874265560304	ENSG00000126903
201780	SLC10A4	-1.1184106126563	0.784016624778764	NA	-0.274088482366288	ENSG00000145248
347051	SLC10A5	-2.31125654721634	0.169117411835214	NA	-1.3750452651412	ENSG00000253598
345274	SLC10A6	0.455030328248339	0.303220709166889	0.746049804732398	1.02955125148442	ENSG00000145283
84068	SLC10A7	-0.16928591668325	0.519323449054532	0.865178248641167	-0.64438864014428	ENSG00000120519
6556	SLC11A1	-1.50245987728565	0.153925505556111	NA	-1.42580199272929	ENSG00000018280
4891	SLC11A2	0.431138272676583	0.000304664217829883	0.0129016151261736	3.61130150659081	ENSG00000110911
6557	SLC12A1	NA	NA	NA	NA	ENSG00000074803
6558	SLC12A2	0.10094122645957	0.586657260203205	0.891310993449799	0.543686447271502	ENSG00000064651
6559	SLC12A3	2.7275014062833	0.334762050958785	NA	0.964566369152695	ENSG00000070915
6560	SLC12A4	0.240626186193168	0.0265992961529873	0.274386720505064	2.21734835196355	ENSG00000124067
57468	SLC12A5	0.250309303000687	0.944726849869439	NA	0.0693301215705714	ENSG00000124140
9990	SLC12A6	-0.213066585723887	0.0342753049045157	0.315580071327302	-2.11681790795998	ENSG00000140199
10723	SLC12A7	0.260942328210438	0.193104850784934	0.644334732900397	1.30144888258674	ENSG00000113504
10723	SLC12A7	0.260942328210438	0.193104850784934	0.644334732900397	1.30144888258674	ENSG00000276482
84561	SLC12A8	-0.0223804476433254	0.907056980039244	0.980167112749732	-0.116751497680503	ENSG00000221955
56996	SLC12A9	0.0216721577091858	0.915765730429198	0.981744578995241	0.105768877464183	ENSG00000146828
6561	SLC13A1	NA	NA	NA	NA	ENSG00000081800
9058	SLC13A2	1.02522954827478	0.800442914696325	NA	0.252773929689017	ENSG00000007216
64849	SLC13A3	0.205887233198388	0.424876900098574	0.8187236611941	0.797988954245723	ENSG00000158296
26266	SLC13A4	-0.607517356181884	0.681366688159368	NA	-0.410598875825059	ENSG00000164707
284111	SLC13A5	0.678519912010977	0.0151834056483933	0.198642658193865	2.4279746226312	ENSG00000141485
6563	SLC14A1	-1.1184106126563	0.784016624778764	NA	-0.274088482366288	ENSG00000141469
8170	SLC14A2	-1.11841061265629	0.784016624778764	NA	-0.274088482366288	ENSG00000132874
6564	SLC15A1	-0.444229350894417	0.727125764890026	NA	-0.348951441421867	ENSG00000088386
6565	SLC15A2	-0.407715494039662	0.0113307709903381	0.168236707389959	-2.53232872588398	ENSG00000163406
51296	SLC15A3	0.413471482363662	0.509069458008849	0.860547432599275	0.660287331909596	ENSG00000110446
121260	SLC15A4	0.0606123547839549	0.688493363599667	0.918049383468875	0.400900524697862	ENSG00000139370
729025	SLC15A5	NA	NA	NA	NA	ENSG00000188991
6566	SLC16A1	0.0349085889114206	0.717744582796842	0.927286426859112	0.36147474269664	ENSG00000155380
6566	SLC16A1	0.0349085889114206	0.717744582796842	0.927286426859112	0.36147474269664	ENSG00000281917
117247	SLC16A10	NA	NA	NA	NA	ENSG00000112394
162515	SLC16A11	-1.61186496924546	0.545826402831283	NA	-0.604025930015082	ENSG00000174326
387700	SLC16A12	0.653583393124566	0.572089790418354	NA	0.564976438253748	ENSG00000152779
201232	SLC16A13	0.483083292205282	0.0494861333144587	0.377422213206332	1.96437919852732	ENSG00000174327
151473	SLC16A14	-0.541858101134029	0.0256886619601421	0.269865917281808	-2.23088629229398	ENSG00000163053
6567	SLC16A2	0.0606972115978266	0.502214661216982	0.855843889760925	0.671009211765021	ENSG00000147100
9123	SLC16A3	0.346662611730567	0.193386835742438	0.644443476419563	1.30062502833103	ENSG00000141526
9122	SLC16A4	-0.245310217692122	0.0871798285897036	0.477607535271586	-1.71046549598976	ENSG00000168679
9121	SLC16A5	-0.22098701182902	0.460807780903111	0.834336092287144	-0.737517375172588	ENSG00000170190
9120	SLC16A6	-0.55174735041041	0.723728869011409	NA	-0.353479667743036	ENSG00000108932
9194	SLC16A7	-0.519305543876321	0.0919305125373888	0.484654441425179	-1.68530100189459	ENSG00000118596
23539	SLC16A8	-2.32742816283133	0.330389649317592	NA	-0.973329330920101	ENSG00000100156
220963	SLC16A9	0.0128673078746741	0.966805141019629	0.993007968137577	0.0416155949748751	ENSG00000165449
6568	SLC17A1	NA	NA	NA	NA	ENSG00000124568
10246	SLC17A2	NA	NA	NA	NA	ENSG00000112337
10786	SLC17A3	NA	NA	NA	NA	ENSG00000124564
10050	SLC17A4	NA	NA	NA	NA	ENSG00000146039
26503	SLC17A5	-0.199111018354388	0.224909172805222	0.680341741337431	-1.21357731807909	ENSG00000119899
57084	SLC17A6	NA	NA	NA	NA	ENSG00000091664
57030	SLC17A7	0.553649693821804	0.728091369353917	NA	0.347665553034495	ENSG00000104888
246213	SLC17A8	NA	NA	NA	NA	ENSG00000179520
63910	SLC17A9	1.02736863511813	0.126149036839813	NA	1.52946569624772	ENSG00000101194
6570	SLC18A1	NA	NA	NA	NA	ENSG00000036565
6571	SLC18A2	-0.582663191483784	0.787711010434757	NA	-0.269284173235778	ENSG00000165646
6572	SLC18A3	NA	NA	NA	NA	ENSG00000187714
116843	SLC18B1	0.114883282903237	0.536417400377162	0.87184290598929	0.618239614520251	ENSG00000146409
6573	SLC19A1	0.30380756574222	0.217316915497282	0.674134871313123	1.23369409402509	ENSG00000173638
10560	SLC19A2	-0.164764267304065	0.476151398203473	0.844153734926418	-0.712506160154834	ENSG00000117479
80704	SLC19A3	0.481718616552279	0.738183532522236	NA	0.334259786670683	ENSG00000135917
6505	SLC1A1	-0.121343968106732	0.57421630797902	0.885699561045277	-0.561852809640628	ENSG00000106688
6506	SLC1A2	NA	NA	NA	NA	ENSG00000110436
6507	SLC1A3	-0.170900402386417	0.467527219731513	0.838905781501491	-0.726508302315232	ENSG00000079215
6509	SLC1A4	-0.169088952003109	0.172602935828532	0.619579203040612	-1.36388762615531	ENSG00000115902
6510	SLC1A5	-0.059823536421457	0.529726496893906	0.869612253537696	-0.628423575691714	ENSG00000105281
6511	SLC1A6	-1.1184106126563	0.784016624778764	NA	-0.274088482366288	ENSG00000105143
6512	SLC1A7	NA	NA	NA	NA	ENSG00000162383
6574	SLC20A1	-0.172928076879536	0.0890102026681863	0.480820456896418	-1.70064215815426	ENSG00000144136
6575	SLC20A2	0.021745051853912	0.822550322224452	0.957479609614286	0.224266010612571	ENSG00000168575
6580	SLC22A1	0.0803021877363011	0.939138501852907	NA	0.0763526972087975	ENSG00000175003
387775	SLC22A10	NA	NA	NA	NA	ENSG00000184999
55867	SLC22A11	NA	NA	NA	NA	ENSG00000168065
116085	SLC22A12	NA	NA	NA	NA	ENSG00000197891
9390	SLC22A13	-1.01418030582766	0.438798719369955	NA	-0.774223354941107	ENSG00000172940
9389	SLC22A14	1.10538739723779	0.182798139751974	NA	1.33218884937233	ENSG00000144671
55356	SLC22A15	-0.114181647432141	0.426940618787773	0.819783387259429	-0.794437777765646	ENSG00000163393
85413	SLC22A16	NA	NA	NA	NA	ENSG00000004809
51310	SLC22A17	-0.428472722556154	0.400981237526499	0.809892068790688	-0.839870075550615	ENSG00000092096
5002	SLC22A18	-0.0843138521985274	0.802242536366004	0.953865580652423	-0.250445901128086	ENSG00000110628
5002	SLC22A18	-0.0843138521985274	0.802242536366004	0.953865580652423	-0.250445901128086	ENSG00000276130
5003	SLC22A18AS	0.755207788171471	0.399910794828904	NA	0.841780560870681	ENSG00000254827
5003	SLC22A18AS	0.755207788171471	0.399910794828904	NA	0.841780560870681	ENSG00000274454
6582	SLC22A2	NA	NA	NA	NA	ENSG00000112499
63027	SLC22A23	0.0255822125681292	0.8204043162058	0.957322972027495	0.227024982339201	ENSG00000137266
283238	SLC22A24	NA	NA	NA	NA	ENSG00000197658
387601	SLC22A25	NA	NA	NA	NA	ENSG00000196600
6581	SLC22A3	-0.033751943866859	0.888464622290046	0.974224470714535	-0.140247273282976	ENSG00000146477
146429	SLC22A31	1.02522954640496	0.800442915054889	NA	0.252773929225034	ENSG00000259803
6583	SLC22A4	1.20875534540482	0.265770243380174	NA	1.11285608485113	ENSG00000197208
6584	SLC22A5	-0.0348715567608466	0.815344025681801	0.95645666139675	-0.233537536039547	ENSG00000197375
9356	SLC22A6	NA	NA	NA	NA	ENSG00000197901
10864	SLC22A7	NA	NA	NA	NA	ENSG00000137204
9376	SLC22A8	NA	NA	NA	NA	ENSG00000149452
114571	SLC22A9	NA	NA	NA	NA	ENSG00000149742
9963	SLC23A1	1.02522954640496	0.800442915054889	NA	0.252773929225034	ENSG00000170482
9962	SLC23A2	0.0628601227091088	0.679443547489421	0.915978541133176	0.413222578171342	ENSG00000089057
151295	SLC23A3	0.372566698844714	0.360684390477674	0.788235225317275	0.914061767600295	ENSG00000213901
9187	SLC24A1	0.0380506603248181	0.801563522167246	0.953635947659803	0.251324128096729	ENSG00000074621
25769	SLC24A2	NA	NA	NA	NA	ENSG00000155886
57419	SLC24A3	-1.08831263262974	0.626060996085115	NA	-0.487278479867742	ENSG00000185052
123041	SLC24A4	0.597837330926838	0.499058777034361	NA	0.675971441723739	ENSG00000140090
283652	SLC24A5	1.02522954640496	0.800442915054889	NA	0.252773929225034	ENSG00000188467
6576	SLC25A1	0.179297865854337	0.119944793376726	0.539367127630306	1.55500535751017	ENSG00000100075
1468	SLC25A10	0.118920065596795	0.598398697240291	0.895838595602458	0.526704662597056	ENSG00000183048
8402	SLC25A11	0.0549818323747439	0.711137036630666	0.924773915420069	0.370329445497416	ENSG00000108528
8604	SLC25A12	-0.0399754239125208	0.762369299175618	0.943622115569863	-0.302370947751136	ENSG00000115840
10165	SLC25A13	0.0748686503474529	0.55646669798174	0.880613504245737	0.588097728103046	ENSG00000004864
9016	SLC25A14	-0.119001345639819	0.636888356449749	0.905621398716157	-0.472053843954894	ENSG00000102078
10166	SLC25A15	-0.0971370727028779	0.688205622394415	0.918049383468875	-0.401291362176998	ENSG00000102743
8034	SLC25A16	0.0746886452827098	0.743356894301352	0.937013656935958	0.32741120291463	ENSG00000122912
10478	SLC25A17	-0.0861176406584717	0.621019929861637	0.900509693820382	-0.494405359262669	ENSG00000100372
83733	SLC25A18	2.66055386599877	0.175533831696055	NA	1.35463514066915	ENSG00000182902
60386	SLC25A19	0.487548113052205	0.105191214807203	0.515714492481726	1.62019118313673	ENSG00000125454
83884	SLC25A2	NA	NA	NA	NA	ENSG00000120329
788	SLC25A20	0.0709712963493662	0.744512796908559	0.937013656935958	0.325883107491572	ENSG00000178537
89874	SLC25A21	-0.39913340346288	0.559135492139993	NA	-0.584126076181475	ENSG00000183032
79751	SLC25A22	0.150069554388644	0.489584039634159	0.849325151456981	0.690970564070284	ENSG00000177542
79085	SLC25A23	0.276083241633915	0.0116468367755479	0.17060696067918	2.52266780251729	ENSG00000125648
29957	SLC25A24	-0.202976339314682	0.0938737645884877	0.490116281944148	-1.67530826536868	ENSG00000085491
29957	SLC25A24	-0.202976339314682	0.0938737645884877	0.490116281944148	-1.67530826536868	ENSG00000284468
114789	SLC25A25	0.108386251156598	0.635716083449172	0.905621398716157	0.473696873123251	ENSG00000148339
115286	SLC25A26	0.236706274649632	0.233079161090261	0.688901378566115	1.19246450360767	ENSG00000144741
